SDS 2.3	Background Spectra	1.0
Well Nb	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32
263	836.0	853.4286	867.9286	877.2857	888.9286	892.3571	909.3571	921.7143	922.5	929.8571	934.7143	933.5	933.7143	935.8571	922.9286	932.9286	922.5714	920.6429	912.2143	910.7857	914.0	904.7857	900.9286	901.2857	898.7857	897.5	895.2143	889.6429	890.5714	888.6429	885.0714	883.2143
264	841.26666	857.06665	869.6667	877.4	889.2	901.86664	911.73334	924.0	932.2	935.86664	942.93335	941.26666	934.5333	936.73334	931.73334	929.73334	924.4667	915.86664	916.8	918.6	914.86664	910.13336	904.8	902.26666	898.6667	901.3333	895.06665	891.6667	888.13336	888.0	887.2	881.86664
265	825.8571	837.4286	850.8571	860.7143	873.2143	888.9286	895.9286	909.2857	921.2857	929.1429	931.9286	934.3571	933.3571	927.8571	930.0	926.0714	913.5	912.6429	912.9286	911.0714	905.7857	908.7857	903.0714	895.7143	895.0714	894.1429	894.7857	890.5	891.3571	887.5714	889.6429	877.7143
266	828.7143	837.7143	854.5714	854.9286	872.2857	879.0	897.2143	902.0714	912.7857	920.6429	922.0	922.0	918.7143	916.2143	917.9286	918.5	914.8571	904.7143	907.9286	902.0	893.2857	899.0	902.4286	891.4286	893.2143	888.6429	892.0	888.1429	886.8571	881.8571	884.4286	873.7143
267	829.1429	838.5714	846.4286	860.3571	870.6429	891.7143	902.1429	909.5	914.8571	927.0	939.8571	935.5	934.2857	931.8571	930.7857	928.1429	921.2143	910.8571	911.7143	910.9286	911.4286	903.3571	897.4286	897.0	899.4286	896.3571	897.4286	894.7857	892.0	887.5714	887.7857	878.7857
268	828.4286	840.2143	849.0	863.3571	870.4286	881.8571	894.7857	902.3571	916.5	920.6429	920.2857	927.6429	927.7857	925.5	918.4286	915.3571	906.4286	908.0714	908.5	899.6429	900.0	895.1429	893.4286	890.5	894.4286	886.7857	888.7143	883.8571	876.5714	881.3571	882.4286	875.2857
269	823.7143	837.5714	854.1429	859.5	870.0714	882.6429	894.7857	906.7857	913.7143	928.0	923.5	925.0	926.7857	924.0	918.1429	919.2143	914.0714	906.5714	907.0714	904.8571	898.9286	896.2143	897.5	891.8571	894.3571	889.5	889.3571	886.1429	886.0	881.2857	878.1429	875.3571
270	828.5	842.5	855.0714	861.0	882.6429	895.5	907.5714	918.7143	928.2143	942.1429	941.1429	940.8571	938.0	938.6429	939.5	932.6429	926.5714	920.8571	914.8571	915.2857	915.6429	911.0714	910.1429	906.0714	901.9286	902.5714	900.6429	898.3571	894.4286	893.9286	893.4286	884.1429
271	821.2857	841.5	857.6429	857.1429	872.3571	883.6429	890.2857	901.4286	914.2857	916.7857	923.7857	926.3571	925.6429	923.3571	917.7857	913.5	906.7857	906.3571	904.0	898.5	893.2857	896.1429	892.3571	886.7143	890.0714	888.4286	886.5	883.7143	879.0714	880.7857	875.1429	871.3571
272	831.3571	843.7857	858.6429	860.2857	879.2857	894.5714	910.0	913.5	919.0	932.8571	941.1429	943.8571	940.0714	935.3571	934.5714	932.8571	926.7857	919.7857	919.6429	920.8571	913.0	908.1429	909.5714	901.2857	905.1429	901.0	900.5714	899.3571	893.0	891.2143	889.3571	882.0
273	831.2857	852.9286	863.5714	867.1429	875.7143	887.9286	900.3571	903.2857	914.3571	920.0	922.0714	932.2143	924.5	925.7143	924.0714	919.6429	911.9286	906.0714	911.6429	907.2143	905.2143	900.7857	899.1429	897.7857	888.5	889.9286	892.1429	886.2857	888.4286	885.2143	881.6429	881.4286
274	829.0	848.5714	861.0714	866.3571	873.7857	887.3571	900.0714	908.3571	918.0	919.9286	932.5714	926.9286	931.6429	927.1429	922.8571	922.1429	919.3571	903.6429	913.8571	911.0	904.2857	904.0	896.2143	894.9286	898.4286	894.2143	891.2857	888.8571	885.0714	886.2143	880.8571	876.8571
275	828.4286	848.6429	861.0	866.7143	877.1429	891.5714	903.7857	909.5714	922.1429	925.0	935.5	936.0714	936.4286	932.2143	932.8571	927.7857	920.3571	914.6429	914.6429	914.0	908.5714	904.0714	904.1429	898.2143	898.2857	894.1429	895.6429	893.6429	894.5	888.1429	881.0	880.3571
276	827.3571	842.6429	857.5	866.9286	883.5714	889.0	904.7143	907.6429	914.2857	922.6429	930.7143	937.4286	929.3571	926.6429	925.3571	921.8571	918.6429	911.7857	913.4286	908.9286	909.5	904.1429	899.4286	893.4286	896.7857	892.3571	894.0	891.6429	891.0714	885.2143	878.3571	875.3571
277	828.8571	851.7143	858.0714	866.2857	882.6429	892.5714	901.2857	905.1429	917.6429	927.2857	932.2143	934.4286	933.4286	927.7857	925.4286	922.7857	917.4286	909.2143	909.0	909.0714	898.1429	901.3571	898.5	899.0714	897.0714	892.5	891.2857	890.6429	888.4286	885.0714	883.5714	878.3571
278	833.7143	855.7143	868.2143	870.5	879.7143	885.5714	905.5	913.5714	922.0	931.1429	932.6429	929.9286	929.7857	929.7857	928.6429	926.4286	918.7143	910.0714	913.6429	912.8571	905.5714	904.2143	900.6429	893.3571	900.7143	893.5	899.2143	892.6429	887.0714	891.2143	879.5714	880.7143
279	830.0714	855.2857	869.2857	866.8571	879.4286	889.0	900.1429	910.0	919.8571	926.2143	932.3571	927.4286	928.3571	929.0714	926.0714	922.2857	917.5	910.3571	908.0	907.2143	905.4286	902.0	897.7857	897.7857	892.0	891.7857	891.3571	883.2143	883.7857	885.6429	879.8571	872.4286
280	834.2143	844.3571	857.3571	871.4286	885.9286	889.5714	908.0	919.1429	926.0	930.3571	941.5714	943.2143	938.2143	938.3571	935.5	930.7143	924.9286	919.5	918.0	918.1429	917.4286	913.3571	908.4286	899.7857	898.2857	897.5	899.9286	896.3571	889.8571	892.4286	892.1429	882.5
281	833.0	847.2857	865.6429	867.3571	881.6429	896.5	907.1429	915.8571	917.0	933.5	937.5	937.8571	935.0714	933.5	931.2857	924.2857	923.2143	911.1429	916.2143	914.1429	905.1429	906.0714	905.7143	901.3571	899.0714	902.0	897.6429	896.7143	890.0714	890.4286	883.9286	878.8571
282	830.2857	853.5714	864.0	871.2857	879.9286	893.5714	906.0	919.4286	926.1429	933.5714	933.3571	935.7143	931.5	933.5714	932.0714	927.3571	922.0	920.0714	919.1429	907.7143	910.0	902.7857	902.3571	897.5	898.3571	895.2857	893.7857	892.7143	895.9286	886.2143	882.5	879.0
283	829.8571	849.3571	864.1429	869.7143	879.4286	893.7857	905.2857	915.5714	925.1429	931.2143	932.3571	938.7143	934.2143	935.2143	937.7857	930.8571	918.2143	918.5714	916.2143	914.2857	912.8571	904.5	899.7143	900.0	896.2143	899.4286	898.8571	896.2143	888.9286	892.7143	887.0714	880.3571
284	833.1429	854.2857	864.7143	871.6429	884.9286	898.5	911.3571	917.7857	929.8571	937.7143	943.5	946.0714	939.5714	940.1429	945.6429	935.3571	925.8571	921.2857	916.8571	919.9286	913.9286	912.5	912.1429	906.2143	903.0	901.7857	904.0714	899.0714	895.5714	896.6429	890.8571	886.0
285	829.5	854.5714	875.3571	875.9286	889.7143	899.9286	906.2143	915.4286	928.2857	932.6429	939.3571	939.3571	935.7857	933.5714	935.2857	926.8571	926.9286	920.2857	917.0714	916.7857	914.7857	908.3571	905.8571	901.2857	899.9286	902.7857	900.7857	893.9286	888.2857	891.7857	884.6429	885.2143
286	830.0714	861.9286	869.2857	877.4286	886.7143	897.3571	908.8571	923.2143	929.0	938.8571	943.2857	945.2857	944.0714	943.9286	936.2143	932.5714	926.0	924.8571	921.5	912.2143	920.7143	910.1429	904.2857	904.3571	900.7857	906.4286	904.2857	895.9286	897.1429	891.7143	894.7857	884.9286
287	835.0714	862.8571	870.5	877.2143	885.5714	894.5714	910.5714	913.6429	921.2857	937.2143	938.2857	937.5	937.2143	929.9286	932.3571	930.1429	923.9286	920.1429	916.0	913.9286	913.5714	907.7857	906.7143	898.5	897.0	897.5714	896.0	894.2857	890.4286	888.5	887.9286	882.4286
288	838.8	853.86664	874.73334	874.4	883.6667	894.6	903.4	918.73334	925.4667	926.6	942.06665	935.93335	932.3333	931.4	931.26666	924.2	920.5333	913.2	914.73334	908.6667	912.26666	908.3333	901.93335	899.6	896.73334	897.26666	898.3333	892.3333	888.8	886.5333	881.4667	877.26666
289	825.9286	830.5714	847.7857	856.7143	872.3571	883.6429	892.2857	905.9286	909.7857	915.4286	922.1429	922.5	926.6429	913.5714	920.2143	912.8571	911.2857	908.4286	903.7857	899.2857	902.7143	897.2857	895.1429	896.6429	890.0714	885.4286	890.0714	884.7857	885.2857	880.0	878.4286	875.2143
290	824.7143	834.6429	847.2857	852.5	864.5	876.1429	881.0714	886.0714	895.4286	909.5	903.1429	909.4286	908.9286	906.3571	909.2857	909.5714	893.7143	895.6429	889.5	890.5714	888.2143	885.8571	882.2143	882.7143	883.3571	878.4286	880.9286	877.2857	879.2857	870.2857	871.1429	862.8571
291	822.3571	833.0714	840.7143	852.5	867.0714	876.4286	883.9286	893.0	901.7143	905.7857	912.0	912.6429	912.2857	909.1429	907.1429	901.4286	905.2857	890.7143	895.2143	889.8571	889.5	890.6429	884.9286	880.5	887.4286	877.5714	882.0	879.1429	878.3571	874.8571	868.3571	869.2143
292	824.2857	836.0714	844.0	854.9286	861.5714	873.1429	890.2857	890.5714	889.0714	907.9286	911.8571	907.5	913.9286	904.0714	903.2857	908.0714	901.2857	900.5714	885.2857	892.0714	892.4286	885.5	888.2857	887.6429	884.4286	877.5	877.4286	879.0	879.0	869.7857	872.0	865.3571
293	821.5	835.3571	851.2143	854.0714	862.2857	873.6429	885.0714	890.3571	896.1429	904.8571	907.5	910.7857	908.0714	907.7143	909.1429	898.8571	899.7143	897.1429	895.8571	891.2143	887.7143	887.2143	882.6429	884.5714	883.7857	885.2143	879.7857	873.6429	877.0	877.5	870.7143	865.0
294	827.2143	837.4286	849.2857	855.7143	865.6429	886.0	891.5	907.1429	907.7143	913.8571	918.2857	921.9286	923.5714	922.2143	915.3571	911.2143	908.8571	907.7143	901.0	899.6429	899.4286	897.4286	891.0714	889.3571	889.7143	885.5	882.8571	890.0	885.0	879.7857	880.4286	873.9286
295	826.5	849.0714	853.8571	856.6429	866.3571	879.2143	884.8571	892.0	902.4286	908.7857	907.7857	908.2857	912.1429	912.2143	908.0714	905.7143	900.6429	902.0	894.4286	895.0714	891.9286	888.7857	884.2857	887.6429	879.2143	886.2143	880.5	877.0714	878.6429	873.2143	871.6429	867.0714
296	827.7857	838.3571	859.5	858.5	868.7143	872.0714	890.7857	893.0	902.9286	910.1429	911.2143	909.9286	913.0	910.2857	908.9286	905.4286	898.3571	902.0	894.0	897.6429	892.0714	890.5	891.9286	881.0	882.9286	883.2857	881.5	878.2857	877.0	875.3571	869.2857	862.2143
297	827.7857	839.8571	858.4286	868.0714	867.4286	881.5	885.7143	895.6429	906.0714	913.5	908.6429	916.6429	921.2857	910.9286	913.6429	906.0	903.7143	903.5714	896.8571	895.3571	898.0714	891.9286	885.0	884.1429	885.7143	883.0	881.9286	879.3571	877.3571	881.1429	872.0	869.0714
298	830.4286	845.7857	868.7143	889.0	912.2857	934.5714	961.4286	980.0714	1002.5714	1017.5714	1033.2142	1033.8572	1036.0714	1026.0714	1018.0714	1014.5714	1003.7143	1007.5	1002.5714	998.6429	995.0714	988.5	983.7143	977.8571	976.7857	975.0714	974.7857	971.6429	969.0714	953.5714	956.7857	941.8571
299	825.9286	837.5	853.6429	859.2857	872.6429	885.0714	889.0714	896.7143	901.5	915.0714	918.4286	921.6429	918.4286	917.6429	911.0	904.2857	907.8571	907.2143	902.8571	895.3571	892.4286	892.5714	888.9286	884.9286	888.5714	885.4286	883.2857	879.6429	878.7143	878.2143	870.7857	870.0
300	829.0714	836.8571	855.6429	858.4286	870.0714	883.5	893.5714	900.5714	908.2143	917.6429	924.2857	922.3571	929.1429	924.3571	915.2857	916.2143	908.3571	906.0714	902.8571	906.5	899.3571	893.9286	894.5	893.5	888.5	885.5	885.5714	884.7143	880.3571	881.5	879.4286	876.4286
301	828.3571	839.7143	853.2143	861.5714	873.2143	883.3571	894.5714	902.6429	916.6429	919.5714	921.5714	922.7143	923.3571	914.2143	919.0714	915.4286	908.4286	909.5714	901.9286	904.0714	896.1429	898.7857	894.4286	890.7857	888.7143	884.9286	886.1429	886.8571	883.7143	880.9286	873.6429	874.3571
302	833.9286	842.3571	864.8571	866.5	869.6429	884.0714	894.8571	907.5	905.2857	915.5714	921.2857	922.2857	925.7143	920.3571	913.3571	918.9286	904.5714	910.8571	900.3571	901.5	896.3571	897.0	892.1429	887.1429	886.2143	889.2857	884.8571	882.3571	884.7143	880.1429	879.1429	873.9286
303	828.8571	842.6429	857.8571	857.4286	867.2143	881.0714	890.3571	898.4286	903.4286	909.7857	909.5714	914.1429	913.7857	910.3571	908.0	904.7143	902.6429	901.7857	895.7143	896.6429	895.3571	888.0	889.3571	882.7857	883.7857	880.5714	881.0714	879.4286	877.4286	876.0	872.0714	870.4286
304	832.2857	841.7857	853.3571	864.5	875.1429	881.5	891.9286	901.1429	911.7857	913.9286	923.1429	920.9286	922.0714	918.7143	915.5	913.2143	906.4286	903.0	902.8571	899.9286	892.9286	891.3571	891.6429	887.2143	885.1429	890.2857	886.5714	885.7143	879.6429	876.1429	874.7143	873.2143
305	829.5	842.3571	860.3571	865.2857	873.0714	885.7143	893.7857	897.3571	903.1429	913.4286	914.5714	918.5	918.0714	915.6429	911.5714	909.2143	900.0714	900.5	899.5	897.2857	896.2857	891.6429	885.0	884.4286	883.9286	884.7143	877.3571	881.7857	882.3571	876.8571	873.5	869.6429
306	829.2143	841.1429	861.8571	864.7143	878.6429	884.9286	895.7143	906.0714	914.0	917.7143	924.0	924.8571	921.7143	920.6429	921.6429	919.4286	913.1429	909.9286	903.7857	901.2857	899.5714	897.5	894.0714	890.0	890.7143	886.3571	889.5714	884.5714	884.3571	878.0714	873.0714	869.2143
307	834.3571	849.6429	867.0714	864.9286	873.4286	885.2857	896.4286	904.7857	915.2857	923.2143	925.0714	926.4286	926.0714	925.4286	919.8571	917.7857	910.0	910.9286	912.0	907.3571	905.3571	902.3571	897.6429	885.9286	889.8571	890.2857	895.5	891.0714	885.4286	883.5	876.9286	876.8571
308	827.5714	842.8571	861.6429	868.2143	874.9286	886.7143	900.8571	905.7857	913.6429	922.6429	927.0714	928.3571	928.0714	923.6429	922.3571	918.5714	919.7857	914.8571	903.3571	909.9286	902.0	904.7143	896.5714	896.8571	895.7857	892.1429	893.2143	891.7857	886.5714	884.2143	881.6429	883.9286
309	830.5	848.0	861.9286	864.3571	874.9286	881.5	890.2857	899.1429	902.2143	909.5714	916.0714	919.2857	914.0714	913.7143	907.4286	901.4286	902.2857	902.5714	902.5	895.7857	892.6429	889.5	892.2143	883.0	884.9286	883.2143	880.3571	882.2143	871.1429	872.5714	873.8571	869.1429
310	829.0714	850.7143	864.1429	871.7857	878.8571	884.7857	895.3571	907.0	910.7143	917.3571	923.2857	928.5714	925.3571	922.0714	920.2143	913.3571	910.3571	906.7143	906.7857	901.5	896.0	893.6429	897.8571	895.0714	887.8571	889.9286	887.1429	889.1429	882.7857	882.9286	880.1429	870.3571
311	828.6429	850.5714	871.4286	875.2143	881.7857	888.0	891.2857	905.3571	908.7143	919.2143	918.3571	920.5714	918.8571	925.6429	920.3571	913.9286	906.7143	908.8571	904.9286	905.7143	897.2143	896.8571	889.8571	889.2143	890.8571	888.2143	886.8571	883.4286	880.5714	879.6429	877.2857	874.4286
312	831.8	850.86664	867.86664	877.5333	880.73334	889.5333	899.86664	909.4667	912.93335	924.0	925.73334	928.8	935.13336	926.0	924.0	922.26666	920.4667	912.8	910.26666	911.4667	905.4667	900.06665	898.6667	896.06665	900.0	894.26666	891.2	892.6667	892.3333	887.8	884.13336	878.4667
313	821.0714	834.1429	853.5	865.7857	884.0	893.7143	903.7857	919.0	929.1429	933.6429	941.0	939.3571	937.9286	937.7857	934.5714	921.5	925.5	922.7143	918.2143	915.4286	912.0	907.2857	912.1429	902.1429	909.5714	901.0	897.2143	896.1429	897.4286	891.7143	883.2857	879.2857
314	820.2857	829.7857	845.5	851.1429	868.1429	876.7143	886.8571	897.9286	909.2857	918.6429	920.1429	919.2143	916.1429	918.1429	910.8571	909.0714	899.2857	901.0714	895.5	899.0714	892.5	888.3571	883.8571	889.8571	884.0	882.4286	883.8571	878.1429	881.4286	875.6429	871.1429	866.5
315	826.2143	831.3571	845.0714	853.2143	865.7857	872.3571	886.2857	896.2857	896.8571	905.6429	907.2143	908.7857	910.7143	906.0714	902.7143	902.2143	906.1429	892.2143	888.1429	892.2857	885.6429	886.3571	886.6429	882.0714	878.2143	880.9286	874.4286	878.2857	872.0	873.0714	869.5714	864.9286
316	825.6429	835.1429	847.5714	849.2143	864.2857	872.7857	886.1429	893.0714	900.0714	905.0714	911.5	904.5714	905.9286	903.3571	907.7857	903.2143	898.2857	889.7143	886.5714	893.7857	888.7143	886.0714	890.3571	882.5714	883.8571	873.6429	879.0714	874.2143	879.5714	870.6429	871.5714	864.4286
317	825.0	834.5	844.7143	854.9286	863.2143	871.5	880.5714	889.3571	892.9286	908.2143	904.5714	907.2857	901.8571	906.5	904.5714	895.2143	900.7143	895.8571	893.9286	891.5714	888.2857	880.0714	879.6429	884.2143	875.8571	877.9286	875.3571	870.2857	874.0	872.7857	867.2143	866.1429
318	826.4286	832.0	850.8571	856.3571	868.3571	879.5	885.6429	895.7143	899.3571	908.9286	909.7143	917.3571	911.0714	914.0	911.9286	907.9286	904.5714	899.0	901.6429	902.5	894.2857	886.9286	885.2143	887.0	882.6429	885.2857	884.9286	881.0	875.2857	873.7143	875.7857	872.2857
319	827.4286	835.0714	841.7143	851.1429	864.7143	869.2143	882.1429	893.4286	895.3571	903.7857	908.1429	911.3571	909.6429	911.5714	905.6429	900.0714	900.0714	897.8571	895.2143	893.2143	888.3571	880.8571	887.8571	882.7857	877.4286	879.4286	876.2857	876.4286	874.8571	871.7143	868.7857	862.0714
320	823.0714	832.8571	845.4286	852.5	866.0	868.5714	880.6429	887.5	903.5	902.7143	905.8571	906.2857	906.0714	908.2857	907.5	901.7143	898.9286	894.0	894.7143	892.2857	887.0	885.2857	880.9286	879.7143	880.2143	878.6429	881.6429	875.3571	873.3571	872.7143	872.1429	860.7143
321	821.5714	837.0714	847.5	858.5714	871.8571	883.0714	887.2857	900.3571	906.8571	914.6429	915.2857	918.5	916.0714	916.6429	909.7857	908.9286	909.5714	896.7857	900.0714	896.4286	893.7857	891.8571	889.8571	887.9286	884.6429	879.2857	886.6429	882.5714	882.4286	878.4286	876.3571	867.0
322	826.8571	840.5714	847.2143	855.5	868.7857	877.2143	886.7857	897.0714	903.7857	911.0	919.5714	917.2143	918.4286	909.4286	908.7143	913.2143	901.4286	899.2857	905.2857	895.1429	896.6429	890.7143	890.5	890.2143	883.5714	888.3571	882.4286	883.2143	879.6429	875.0714	874.7857	868.9286
323	825.8571	838.4286	847.0714	861.6429	870.5	877.2857	884.7143	894.0714	902.2143	912.1429	911.6429	915.5	916.6429	910.0	911.0714	901.4286	904.5714	898.0	893.0714	896.2143	892.2143	889.0	890.7857	887.5	885.6429	879.2857	883.3571	875.5714	876.8571	876.8571	873.0	874.2143
324	827.2857	836.0714	849.5714	853.1429	866.6429	879.7857	883.5	894.9286	903.1429	908.6429	918.2857	910.8571	913.3571	912.8571	913.2857	906.6429	900.0714	896.3571	896.7143	895.0714	888.8571	887.7143	886.0	884.1429	883.0714	881.3571	879.2857	885.7857	878.0	874.4286	879.0714	867.1429
325	828.2857	844.8571	845.5	853.5	871.1429	883.5	890.0	895.3571	908.7857	918.2143	911.7143	913.7143	916.4286	904.7857	908.3571	912.6429	902.7143	901.7143	896.3571	897.5	892.8571	893.3571	887.7857	883.9286	885.7143	882.4286	879.5	877.0714	880.5714	877.3571	868.2857	864.2857
326	831.6429	842.2857	854.0	864.4286	876.6429	891.0714	902.9286	914.2143	923.1429	931.6429	939.7143	941.1429	938.4286	931.2143	933.5	920.2857	923.0714	918.5714	921.0	917.0	913.4286	911.3571	902.7143	905.7143	900.7857	901.2143	900.2143	900.9286	892.2143	889.0	888.7857	879.0
327	822.9286	840.8571	854.2857	856.0	870.3571	881.2143	892.7143	901.8571	909.6429	915.2857	915.2857	916.5	911.5	914.2857	912.9286	905.8571	903.7143	900.5714	896.2143	901.8571	894.6429	891.9286	891.1429	886.0714	885.0714	884.6429	882.2143	885.0714	878.3571	877.7143	872.5714	867.8571
328	830.1429	840.0714	854.5	859.3571	869.2857	880.6429	890.5	900.7143	908.0	917.7143	920.3571	921.2143	920.8571	916.7857	914.6429	910.5	902.7857	901.5	902.3571	897.1429	895.5	893.0714	894.5	888.2857	889.7857	887.3571	882.8571	880.0714	875.2857	881.8571	871.5714	872.9286
329	826.1429	840.8571	852.9286	863.2857	873.3571	890.7143	898.3571	906.8571	913.3571	913.3571	922.1429	921.8571	925.4286	918.7857	920.6429	916.9286	906.2857	906.1429	905.5714	904.6429	904.2143	899.2143	890.0	889.3571	891.7143	884.1429	886.5	884.4286	881.6429	881.0	880.0714	873.2857
330	824.8571	841.4286	854.0714	864.3571	875.2857	881.3571	890.5714	900.3571	909.3571	909.7143	918.7857	918.9286	918.1429	913.6429	914.7143	912.0	908.8571	901.3571	895.7857	896.7857	896.8571	892.4286	889.0	888.7143	888.3571	889.4286	885.5	879.7143	875.5	879.5	873.0	871.5
331	829.6429	837.5714	853.6429	862.4286	866.7143	882.5714	884.0714	902.3571	906.5714	918.5714	920.2143	915.0714	920.5	916.4286	917.8571	911.2143	907.2143	899.9286	897.0	900.8571	895.7143	892.2143	889.7857	888.0714	887.6429	887.8571	877.9286	885.3571	881.8571	876.3571	878.7143	869.2143
332	826.0714	844.7857	849.5714	861.1429	874.6429	888.6429	897.8571	906.4286	913.3571	915.4286	925.2143	927.5714	927.2143	923.0	920.1429	915.3571	913.4286	908.4286	903.1429	910.0	906.7857	899.2857	893.9286	895.0714	894.0	892.0	887.2143	888.5	881.7143	886.2857	883.6429	872.0
333	829.9286	850.3571	856.7857	865.2143	871.1429	886.0714	898.2857	906.7857	915.0714	915.2143	925.8571	930.3571	927.4286	924.8571	919.5	917.6429	912.5	909.4286	909.8571	904.7143	906.3571	898.2857	899.5714	892.5714	894.5714	896.0714	891.2143	885.0714	886.6429	882.9286	877.7143	876.8571
334	827.9286	849.6429	860.2143	868.7143	878.4286	890.2143	903.7143	910.3571	922.8571	924.2857	935.3571	933.5714	929.5714	928.2143	926.7857	923.2857	920.4286	914.6429	910.4286	907.5	914.7857	904.4286	903.7143	895.8571	897.8571	890.2857	893.2143	892.1429	889.2143	885.7857	880.7857	881.7143
335	830.6429	851.0714	863.3571	868.7143	880.2857	889.8571	900.1429	913.5	915.8571	925.0	929.0	927.3571	925.9286	927.6429	924.5714	916.7857	918.2143	910.3571	910.0	912.2143	914.5714	899.5714	897.6429	893.0714	892.7857	897.2857	890.2143	888.8571	887.5	882.7857	877.0714	873.2857
336	828.4	847.73334	865.73334	870.13336	885.5333	896.4	904.73334	915.73334	928.13336	935.06665	940.4	936.86664	938.73334	936.0	935.86664	931.73334	926.26666	923.6667	917.86664	919.5333	912.93335	907.8	906.26666	903.06665	908.3333	903.0	898.93335	901.3333	895.3333	893.0	888.4	882.13336
337	824.7143	838.0	852.8571	868.7143	876.7143	896.5714	907.3571	917.0	930.0714	939.6429	941.9286	939.6429	939.3571	939.6429	934.3571	931.9286	921.5714	918.2857	921.4286	917.2143	912.8571	908.1429	910.5	903.7143	903.3571	894.9286	903.8571	898.0	894.7143	889.6429	892.7857	878.7143
338	827.0714	836.3571	853.7857	863.6429	875.7857	888.4286	904.0714	916.7143	921.8571	931.2857	937.2857	936.6429	935.1429	930.6429	932.0714	924.5	918.8571	915.8571	916.9286	916.0	907.7143	907.9286	903.7857	900.7143	901.2143	894.4286	901.0714	892.7857	893.2143	893.7857	881.8571	880.9286
339	825.2143	837.5	852.2857	862.2857	880.8571	894.0714	905.2143	918.0714	928.0	933.9286	938.5714	939.0	938.9286	933.9286	928.3571	924.0	920.2143	914.2857	917.0	913.9286	911.5	905.7857	893.7857	896.4286	899.7143	894.0714	898.5	897.2857	886.0	885.6429	882.8571	878.9286
340	827.0714	833.4286	850.9286	861.4286	867.7143	879.3571	894.9286	903.9286	910.0714	913.5	923.7143	920.1429	923.7143	917.0	921.0	910.5	909.8571	905.2143	907.2857	904.5	897.7857	892.5714	897.7857	891.7857	890.0	893.2143	887.0	885.6429	883.3571	886.6429	879.0	875.1429
341	822.3571	838.0	851.9286	862.0	878.6429	889.2143	903.5	906.0	918.5714	927.5	929.4286	933.0714	933.2857	922.6429	922.9286	916.9286	916.3571	908.0	908.3571	906.2143	904.4286	903.9286	897.5	896.3571	889.1429	893.7143	888.6429	890.3571	892.7143	880.6429	878.2857	879.4286
342	824.5714	835.0	850.3571	855.7143	868.5	873.2857	894.0	895.2857	902.3571	911.1429	910.5	914.3571	911.0714	907.5714	904.2857	903.4286	900.4286	898.0	894.7143	891.8571	890.5	884.9286	884.1429	882.0714	877.5	881.6429	880.7143	881.0714	877.5	874.4286	869.4286	865.1429
343	824.5	838.1429	849.1429	849.5714	862.6429	873.1429	880.5	891.0	897.0714	901.2143	905.0	905.7857	902.7857	905.7857	904.5	900.1429	895.5	893.7143	889.5714	887.2143	886.9286	882.5714	880.9286	882.4286	881.7857	880.9286	873.4286	873.0714	869.1429	868.2857	868.0	867.7857
344	821.0714	832.7143	847.5	855.5714	864.5714	875.6429	886.0	895.7857	899.4286	910.4286	912.4286	913.3571	912.3571	910.3571	906.9286	902.3571	902.8571	899.6429	899.5	896.0	890.1429	883.0714	884.0714	883.7857	885.0	878.5714	881.7143	876.7857	877.1429	874.2143	874.2857	868.4286
345	821.8571	848.4286	854.7857	856.0	865.8571	879.0	885.5	899.9286	908.5714	913.7143	914.7143	915.0714	915.7857	917.7857	913.7857	907.2857	906.5	901.5714	902.0714	902.8571	894.8571	887.4286	891.7143	886.1429	884.5	885.2857	885.7143	876.2143	876.0714	875.3571	870.5	868.5
346	829.9286	839.5714	852.8571	869.4286	877.8571	891.7143	902.8571	916.6429	919.5714	930.2143	936.2857	934.7857	930.1429	919.9286	926.0	931.3571	923.3571	912.0714	911.8571	911.3571	904.0714	907.2143	898.2857	894.7143	898.9286	891.3571	897.4286	896.3571	888.7143	885.5714	883.3571	876.7857
347	824.5	844.3571	854.5	855.8571	865.2857	871.0714	885.0	893.0714	901.2143	905.7143	911.1429	913.7857	908.5714	908.0714	906.8571	901.3571	902.5	893.7857	891.5714	890.5714	890.6429	890.5	881.7143	879.2143	881.6429	876.0	875.2143	878.3571	875.2857	869.4286	868.3571	864.9286
348	825.1429	845.4286	847.7143	857.8571	867.0714	877.3571	888.0	893.0714	905.4286	910.4286	916.3571	914.6429	913.4286	911.0714	908.5714	904.2857	903.4286	894.1429	897.0	889.7143	892.0	891.0	887.5	880.2143	880.0714	882.0714	868.8571	879.7143	872.7143	875.5714	872.6429	864.9286
349	826.6429	841.0714	850.5	859.5	871.5	875.4286	888.8571	898.5	903.8571	908.9286	910.1429	909.0714	917.0	907.4286	909.9286	908.0	897.8571	896.0	895.7143	894.7857	889.9286	890.3571	889.5	882.1429	882.4286	882.8571	881.5	877.0714	879.2857	871.2143	871.6429	865.6429
350	819.2143	849.0	855.1429	862.5	870.5714	876.2143	889.1429	900.7143	911.4286	920.2143	920.1429	916.6429	916.9286	917.3571	910.1429	914.2143	911.1429	899.8571	903.3571	898.0714	896.5	893.5	890.7143	887.6429	884.7857	888.2143	892.0	886.5714	877.8571	882.3571	872.4286	869.3571
