date,time,sample_type,site_name,collector,field_label,field_notes,field_rep,photos_field,filterer,filter_start,filter_end,lab_label,filter_notes,preservative_ml,filter_box
2017-04-12,0708,water-marine,Ika Lower,Gary Longo,132,NA,3,no,Jimmy O'Donnell,1139,NA,385,NA,1.0,170320
2017-04-12,070830,water-marine,Ika Lower,Gary Longo,138,NA,4,no,Jimmy O'Donnell,1139,NA,386,NA,1.0,170320
2017-04-12,0709,water-marine,Ika Lower,Gary Longo,121,NA,5,no,Jimmy O'Donnell,1139,NA,387,NA,1.0,170320
2017-04-12,072200,water-marine,Ika Upper,Gary Longo,139,NA,1,no,Gary Longo,1152,NA,388,NA,1.0,170320
2017-04-12,072230,water-marine,Ika Upper,Gary Longo,102,NA,2,no,Gary Longo,1152,NA,389,NA,1.0,170320
2017-04-12,072300,water-marine,Ika Upper,Gary Longo,106,NA,3,no,Gary Longo,1155,NA,390,NA,1.0,170320
2017-04-12,072330,water-marine,Ika Upper,Gary Longo,130,NA,4,no,Jimmy O'Donnell,1152,NA,391,NA,1.0,170320
2017-04-12,072400,water-marine,Ika Upper,Gary Longo,127,NA,5,no,Jimmy O'Donnell,1152,NA,392,NA,1.0,170320
2017-04-13,0700,water-deionized,Wylie Boat Ramp,Jimmy O'Donnell,Nolabel,Opened for 60s as crew prepared,1,yes,Jimmy O'Donnell,1213,1220,413,NA,1.0,170413
2017-04-13,070700,water-marine,Wylie Boat Ramp,Jimmy O'Donnell,144,"collected on port side, downstream near post",1,yes,Jimmy O'Donnell,1117,1128,393,NA,1.0,170413
2017-04-13,070730,water-marine,Wylie Boat Ramp,Jimmy O'Donnell,145,"collected on port side, downstream near post",2,yes,Jimmy O'Donnell,1117,1128,394,NA,1.0,170413
2017-04-13,0708,water-marine,Wylie Boat Ramp,Jimmy O'Donnell,115,"collected on port side, downstream near post",3,yes,Jimmy O'Donnell,1117,1128,395,NA,1.0,170413
2017-04-13,0709,water-marine,Wylie Boat Ramp,Jimmy O'Donnell,129,"collected on port side, downstream near post",4,yes,Jimmy O'Donnell,1118,NA,396,NA,1.0,170413
2017-04-13,0710,water-marine,Wylie Boat Ramp,Jimmy O'Donnell,119,"collected on port side, downstream near post",5,yes,Jimmy O'Donnell,1118,NA,397,NA,1.0,170413
2017-04-13,0744,water-marine,Tom Moore,Jimmy O'Donnell,120,~3m upstream of tide gauge on south side of channel,1,yes,Jimmy O'Donnell,1118,1136,398,NA,1.0,170413
2017-04-13,0745,water-marine,Tom Moore,Jimmy O'Donnell,104,~3m upstream of tide gauge on south side of channel,2,yes,Jimmy O'Donnell,1130,1212,399,NA,1.0,170413
2017-04-13,0746,water-marine,Tom Moore,Jimmy O'Donnell,135,~3m upstream of tide gauge on south side of channel,3,yes,Jimmy O'Donnell,1130,1216,400,NA,1.0,170413
2017-04-13,0747,water-marine,Tom Moore,Jimmy O'Donnell,123,~3m upstream of tide gauge on south side of channel,4,yes,Jimmy O'Donnell,1130,1215,401,NA,1.0,170413
2017-04-13,0748,water-marine,Tom Moore,Jimmy O'Donnell,140,~3m upstream of tide gauge on south side of channel,5,yes,Jimmy O'Donnell,1133,1200,402,NA,1.0,170413
2017-04-13,0806,water-marine,Deepwater,Jimmy O'Donnell,149,~4m upstream near tide gauge,1,yes,Jimmy O'Donnell,1133,1150,403,NA,1.0,170413
2017-04-13,0807,water-marine,Deepwater,Jimmy O'Donnell,150,~4m upstream near tide gauge,2,yes,Jimmy O'Donnell,1137,1150,404,NA,1.0,170413
2017-04-13,080730,water-marine,Deepwater,Jimmy O'Donnell,147,~4m upstream near tide gauge,3,yes,Jimmy O'Donnell,1152,NA,405,NA,1.0,170413
2017-04-13,0808,water-marine,Deepwater,Jimmy O'Donnell,148,~4m upstream near tide gauge,4,yes,Jimmy O'Donnell,1152,NA,406,NA,1.0,170413
2017-04-13,0809,water-marine,Deepwater,Jimmy O'Donnell,143,~4m upstream near tide gauge,5,yes,Jimmy O'Donnell,1202,1215,407,NA,1.0,170413
2017-04-13,0834,water-marine,Freshwater Pond,Jimmy O'Donnell,146,"smattering of points in between traps, closer to eastern trap (beaver slide)",1,yes,Jimmy O'Donnell,1204,1216,408,NA,1.0,170413
2017-04-13,0835,water-marine,Freshwater Pond,Jimmy O'Donnell,141,"smattering of points in between traps, closer to eastern trap (beaver slide)",2,yes,Jimmy O'Donnell,1205,1215,409,NA,1.0,170413
2017-04-13,0836,water-marine,Freshwater Pond,Jimmy O'Donnell,105,"smattering of points in between traps, closer to eastern trap (beaver slide)",3,yes,Jimmy O'Donnell,1221,1230,410,NA,1.0,170413
2017-04-13,0837,water-marine,Freshwater Pond,Jimmy O'Donnell,112,"smattering of points in between traps, closer to eastern trap (beaver slide)",4,yes,Jimmy O'Donnell,1221,1233,411,NA,1.0,170413
2017-04-13,0839,water-marine,Freshwater Pond,Jimmy O'Donnell,114,"smattering of points in between traps, closer to eastern trap (beaver slide)",5,yes,Jimmy O'Donnell,1221,1234,412,NA,1.0,170413
2017-04-14,0831,water-marine,Browns Slough Diked Side,Jimmy O'Donnell,126,"1st furthest upstream, west bank between two big stumps",1,yes,"Jimmy O'Donnell, Abi Wells",1038,1126,414,NA,1.0,170413
2017-04-14,0833,water-marine,Browns Slough Diked Side,Jimmy O'Donnell,111,"2nd furthest upstream, west bank between two big stumps",2,yes,"Jimmy O'Donnell, Abi Wells",1038,1124,415,NA,1.0,170413
2017-04-14,0834,water-marine,Browns Slough Diked Side,Jimmy O'Donnell,109,"3rd furthest upstream, west bank between two big stumps",3,yes,"Jimmy O'Donnell, Abi Wells",1038,1124,416,NA,1.0,170413
2017-04-14,0835,water-marine,Browns Slough Diked Side,Jimmy O'Donnell,122,"4th furthest upstream, west bank between two big stumps",4,yes,"Jimmy O'Donnell, Abi Wells",1039,1222,417,NA,1.0,170413
2017-04-14,0836,water-marine,Browns Slough Diked Side,Jimmy O'Donnell,136,"5th furthest upstream, west bank between two big stumps",5,yes,"Jimmy O'Donnell, Abi Wells",1039,1117,418,NA,1.0,170413
2017-04-14,0838,water-deionized,Browns Slough Diked Side,Jimmy O'Donnell,Clear -- No label,NA,1,yes,Jimmy O'Donnell,1039,1045,419,NA,1.0,170413
2017-04-17,0951,water-marine,Turners Spit N,Abi Wells,121,bottle not filled to brim,1,no,Jimmy O'Donnell,1631,1636,420,NA,1.0,170413
2017-04-17,0953,water-marine,Turners Spit N,Abi Wells,108,bottle not filled to brim,2,no,Jimmy O'Donnell,1631,1636,421,NA,1.0,170413
2017-04-17,0954,water-marine,Turners Spit N,Abi Wells,124,bottle might not have filled completely,3,no,Jimmy O'Donnell,1631,1637,422,NA,1.0,170413
2017-04-17,0955,water-marine,Turners Spit N,Abi Wells,102,bottle might not have filled completely,4,no,Abi Wells,1632,1638,423,NA,1.0,170413
2017-04-17,0956,water-marine,Turners Spit N,Abi Wells,132,bottle might not have filled completely,5,no,Abi Wells,1632,1638,424,NA,1.0,170413
2017-04-17,1114,water-marine,Dugualla Bluff,Abi Wells,103,bottle might not have filled completely,1,no,Abi Wells,1632,1638,425,NA,1.0,170413
2017-04-17,1115,water-marine,Dugualla Bluff,Abi Wells,139,bottle might not have filled completely,2,no,Jimmy O'Donnell,1639,1644,426,NA,1.0,170413
2017-04-17,1116,water-marine,Dugualla Bluff,Abi Wells,131,bottle might not have filled completely,3,no,Jimmy O'Donnell,1639,1644,427,NA,1.0,170413
2017-04-17,1117,water-marine,Dugualla Bluff,Abi Wells,107,bottle might not have filled completely,4,no,Jimmy O'Donnell,1639,1645,428,NA,1.0,170413
2017-04-17,1119,water-marine,Dugualla Bluff,Abi Wells,113,bottle might not have filled completely,5,no,Abi Wells,1642,1646,429,NA,1.0,170413
2017-04-17,115400,water-marine,Hoypus,Abi Wells,145,bottle might not have filled completely,1,no,Abi Wells,1642,1647,430,NA,1.0,170413
2017-04-17,115430,water-marine,Hoypus,Abi Wells,135,bottle might not have filled completely,2,no,Abi Wells,1642,1647,431,NA,1.0,170413
2017-04-17,115500,water-marine,Hoypus,Abi Wells,104,bottle might not have filled completely,3,no,Gary Longo,1650,1655,433,NA,1.0,170413
2017-04-17,115600,water-marine,Hoypus,Abi Wells,149,bottle might not have filled completely,4,no,Gary Longo,1650,1655,434,NA,1.0,170413
2017-04-17,115630,water-marine,Hoypus,Abi Wells,116,bottle might not have filled completely,5,no,Gary Longo,1650,1655,432,NA,1.0,170413
2017-04-17,1330,water-marine,Lone Tree Point,Jimmy O'Donnell,118,NA,1,no,Abi Wells,1653,1659,435,NA,1.0,170413
2017-04-17,1331,water-marine,Lone Tree Point,Jimmy O'Donnell,130,NA,2,no,Abi Wells,1653,1659,436,NA,1.0,170413
2017-04-17,1332,water-marine,Lone Tree Point,Jimmy O'Donnell,123,NA,3,no,Abi Wells,1653,1659,437,NA,1.0,170413
2017-04-17,133230,water-marine,Lone Tree Point,Jimmy O'Donnell,128,NA,4,no,Jimmy O'Donnell,1659,1710,438,NA,1.0,170413
2017-04-17,1333,water-marine,Lone Tree Point,Jimmy O'Donnell,120,NA,5,no,Jimmy O'Donnell,1659,1710,439,NA,1.0,170413
2017-04-17,1157,water-deionized,Hoypus,Abi Wells,DIH2O1,NA,1,no,Jimmy O'Donnell,1659,1704,440,NA,1.0,170413
2017-04-18,1031,water-marine,Random - Waypoint0333,Jimmy O'Donnell,140,NA,1,no,Jimmy O'Donnell,1419,1426,441,NA,1.0,170413
2017-04-18,1032,water-marine,Random - Waypoint0333,Jimmy O'Donnell,106,NA,2,no,Jimmy O'Donnell,1419,1426,442,NA,1.0,170413
2017-04-18,1033,water-marine,Random - Waypoint0333,Jimmy O'Donnell,150,NA,3,no,Jimmy O'Donnell,1419,1426,443,NA,1.0,170413
2017-04-18,103330,water-marine,Random - Waypoint0333,Jimmy O'Donnell,134,NA,4,no,Abi Wells,1421,1427,445,NA,1.0,170413
2017-04-18,1034,water-marine,Random - Waypoint0333,Jimmy O'Donnell,101,NA,5,no,Abi Wells,1421,1427,444,NA,1.0,170413
2017-04-18,1107,water-marine,Strawberry Point North,Jimmy O'Donnell,115,mesh removed for remaining ~300mL,1,no,Abi Wells,1421,1427,446,NA,1.0,170413
2017-04-18,1109,water-marine,Strawberry Point North,Jimmy O'Donnell,144,NA,2,no,Jimmy O'Donnell,1429,1435,447,NA,1.0,170413
2017-04-18,1111,water-marine,Strawberry Point North,Jimmy O'Donnell,147,mesh fell off,3,no,Jimmy O'Donnell,1429,1435,448,NA,1.0,170413
2017-04-18,1113,water-marine,Strawberry Point North,Jimmy O'Donnell,148,NA,4,no,Jimmy O'Donnell,1429,1435,449,NA,1.0,170413
2017-04-18,1114,water-marine,Strawberry Point North,Jimmy O'Donnell,127,NA,5,no,Abi Wells,1430,1436,450,NA,1.0,170413
2017-04-18,1137,water-marine,Goat Island,Jimmy O'Donnell,105,no corresponding survey,1,no,Abi Wells,1430,1436,451,NA,1.0,170413
2017-04-18,113730,water-marine,Goat Island,Jimmy O'Donnell,119,no corresponding survey,2,no,Abi Wells,1430,1436,452,NA,1.0,170413
2017-04-18,1138,water-marine,Goat Island,Jimmy O'Donnell,112,no corresponding survey,3,no,Gary Longo,1438,1444,453,NA,1.0,170413
2017-04-18,113830,water-marine,Goat Island,Jimmy O'Donnell,138,no corresponding survey,4,no,Gary Longo,1438,1445,454,NA,1.0,170413
2017-04-18,1139,water-marine,Goat Island,Jimmy O'Donnell,143,no corresponding survey,5,no,Gary Longo,1438,1445,455,NA,1.0,170413
2017-04-18,113930,water-deionized,Goat Island,Jimmy O'Donnell,DIH2O2,NA,1,no,Abi Wells,1438,1441,456,NA,1.0,170413
2017-04-18,1439,water-aquarium,Aquarium323,Jimmy O'Donnell,Clear -- No label,survey id: Aquarium323-1704181439,1,no,Abi Wells,1440,1444,457,NA,1.0,170413
2017-05-16,0850,water-marine,Turners Spit N,Jimmy O'Donnell,130,NA,1,no,Jimmy O'Donnell,1614,1711,458,NA,1.0,170516
2017-05-16,085030,water-marine,Turners Spit N,Jimmy O'Donnell,136,NA,2,no,Jimmy O'Donnell,1614,NA,459,NA,1.0,170516
2017-05-16,0851,water-marine,Turners Spit N,Jimmy O'Donnell,131,NA,3,no,Jimmy O'Donnell,1624,1740,460,NA,1.0,170516
2017-05-16,085130,water-marine,Turners Spit N,Jimmy O'Donnell,135,NA,4,no,Jimmy O'Donnell,1624,1735,461,NA,1.0,170516
2017-05-16,0937,water-marine,Dugualla Bluff,Jimmy O'Donnell,126,NA,1,yes,Jimmy O'Donnell,1624,1634,462,NA,1.0,170516
2017-05-16,093730,water-marine,Dugualla Bluff,Jimmy O'Donnell,109,NA,2,yes,Jimmy O'Donnell,1627,1636,463,NA,1.0,170516
2017-05-16,0938,water-marine,Dugualla Bluff,Jimmy O'Donnell,103,NA,3,yes,Jimmy O'Donnell,1639,1648,464,NA,1.0,170516
2017-05-16,093830,water-marine,Dugualla Bluff,Jimmy O'Donnell,145,NA,4,yes,Jimmy O'Donnell,1639,1649,465,NA,1.0,170516
2017-05-16,1047,water-marine,Mariners Bluff,Jimmy O'Donnell,123,NA,1,yes,Jimmy O'Donnell,1650,1659,466,NA,1.0,170516
2017-05-16,1048,water-marine,Mariners Bluff,Jimmy O'Donnell,151,NA,2,yes,Jimmy O'Donnell,1650,1659,467,NA,1.0,170516
2017-05-16,1049,water-marine,Mariners Bluff,Jimmy O'Donnell,128,NA,3,yes,Jimmy O'Donnell,1701,1708,468,NA,1.0,170516
2017-05-16,1050,water-marine,Mariners Bluff,Jimmy O'Donnell,148,NA,4,yes,Jimmy O'Donnell,1701,1708,469,NA,1.0,170516
2017-05-16,1249,water-marine,Brown Point,Jimmy O'Donnell,102,NA,1,yes,Jimmy O'Donnell,1710,1720,470,NA,1.0,170516
2017-05-16,1251,water-marine,Brown Point,Jimmy O'Donnell,143,NA,2,yes,Jimmy O'Donnell,1710,1720,471,NA,1.0,170516
2017-05-16,125130,water-marine,Brown Point,Jimmy O'Donnell,147,NA,3,yes,Jimmy O'Donnell,1712,1727,472,NA,1.0,170516
2017-05-16,1252,water-marine,Brown Point,Jimmy O'Donnell,104,NA,4,yes,Jimmy O'Donnell,1722,1734,473,NA,1.0,170516
2017-05-16,1307,water-marine,Strawberry Point North,Jimmy O'Donnell,139,no corresponding survey,1,no,Jimmy O'Donnell,1722,1735,474,NA,1.0,170516
2017-05-16,1308,water-marine,Strawberry Point North,Jimmy O'Donnell,113,no corresponding survey,2,no,Jimmy O'Donnell,1727,NA,475,NA,1.0,170516
2017-05-16,1309,water-marine,Strawberry Point North,Jimmy O'Donnell,115,no corresponding survey,3,no,Jimmy O'Donnell,1729,NA,476,NA,1.0,170516
2017-05-16,1310,water-marine,Strawberry Point North,Jimmy O'Donnell,DIH2O2,no corresponding survey; not a control - emptied bottle to collect sample,4,no,Jimmy O'Donnell,1735,1746,477,NA,1.0,170516
2017-05-16,1328,water-marine,Lone Tree Point,Jimmy O'Donnell,111,no corresponding survey; bottle used to collect water at Turner Spit earlier in the day; emptied and rinsed in water at this site before collected sample,1,no,Jimmy O'Donnell,1614,1625,478,NA,1.0,170516
2017-05-16,1329,water-marine,Lone Tree Point,Jimmy O'Donnell,Big Bag 1 > D150,no corresponding survey; DNA-free bag used to hold bottles; flushed with water several times before filling with water at site,2,no,Jimmy O'Donnell,1614,1620,479,NA,1.0,170516
2017-05-16,1330,water-marine,Lone Tree Point,Jimmy O'Donnell,Big Bag 2 > D125,no corresponding survey; DNA-free bag used to hold bottles; flushed with water several times before filling with water at site,3,no,Jimmy O'Donnell,1614,1620,480,NA,1.0,170516
2017-05-16,1332,water-marine,Lone Tree Point,Jimmy O'Donnell,Little Bag > NoLabel,no corresponding survey; DNA-free bag used to hold caps; flushed with water several times before filling with water at site,4,no,Jimmy O'Donnell,1614,1620,481,NA,1.0,170516
2017-05-17,0807,water-marine,Goat Island,NA,149,NA,1,no,Jimmy O'Donnell,1538,1545,482,NA,1.0,170516
2017-05-17,080730,water-marine,Goat Island,NA,112,NA,2,no,Jimmy O'Donnell,1538,1545,483,NA,1.0,170516
2017-05-17,0808,water-marine,Goat Island,NA,134,NA,3,no,Jimmy O'Donnell,1538,1546,484,NA,1.0,170516
2017-05-17,080830,water-marine,Goat Island,NA,119,NA,4,no,Jimmy O'Donnell,1539,1547,485,NA,1.0,170516
2017-05-17,0809,water-marine,Goat Island,NA,144,NA,5,no,Jimmy O'Donnell,1539,1545,486,NA,1.0,170516
2017-05-17,1112,water-marine,Strawberry Point North,NA,150,NA,1,no,Jimmy O'Donnell,1539,NA,487,NA,1.0,170516
2017-05-17,111230,water-marine,Strawberry Point North,NA,106,NA,2,no,Jimmy O'Donnell,1550,1556,488,NA,1.0,170516
2017-05-17,1113,water-marine,Strawberry Point North,NA,127,NA,3,no,Jimmy O'Donnell,1550,1558,489,NA,1.0,170516
2017-05-17,1114,water-marine,Strawberry Point North,NA,138,NA,4,no,Jimmy O'Donnell,1550,1557,490,NA,1.0,170516
2017-05-17,1115,water-marine,Strawberry Point North,NA,116,NA,5,no,Abi Wells,1551,1557,491,NA,1.0,170516
2017-05-17,1224,water-marine,Hoypus,NA,122,lots of smelt,1,no,Abi Wells,1551,1555,492,NA,1.0,170516
2017-05-17,122430,water-marine,Hoypus,NA,121,lots of smelt,2,no,Abi Wells,1551,1555,493,NA,1.0,170516
2017-05-17,1225,water-marine,Hoypus,NA,118,lots of smelt,3,no,Jimmy O'Donnell,1600,1606,494,NA,1.0,170516
2017-05-17,1226,water-marine,Hoypus,NA,132,lots of smelt,4,no,Jimmy O'Donnell,1600,1606,495,NA,1.0,170516
2017-05-17,122630,water-marine,Hoypus,NA,120,lots of smelt,5,no,Jimmy O'Donnell,1600,1606,496,NA,1.0,170516
2017-05-17,1239,water-marine,Lone Tree Point,NA,140,~ 1hr before SRSC,1,no,Abi Wells,1600,1606,497,NA,1.0,170516
2017-05-17,1240,water-marine,Lone Tree Point,NA,108,~ 1hr before SRSC,2,no,Abi Wells,1600,1606,498,NA,1.0,170516
2017-05-17,124030,water-marine,Lone Tree Point,NA,124,~ 1hr before SRSC,3,no,Abi Wells,1600,1606,499,NA,1.0,170516
2017-05-17,1241,water-marine,Lone Tree Point,NA,101,~ 1hr before SRSC,4,no,Jimmy O'Donnell,1609,1616,500,NA,1.0,170516
2017-05-17,1242,water-marine,Lone Tree Point,NA,107,~ 1hr before SRSC,5,no,Jimmy O'Donnell,1609,1616,501,NA,1.0,170516
2017-05-17,1227,water-deionized,NA,NA,DIH2O1,NA,1,no,Jimmy O'Donnell,1609,1614,502,NA,1.0,170516
2017-05-30,0900,water-marine,Ika Upper,Jimmy O'Donnell,136,NA,1,no,Jimmy O'Donnell,1148,1204,503,NA,1.0,170516
2017-05-30,0902,water-marine,Ika Upper,Jimmy O'Donnell,109,NA,2,no,Jimmy O'Donnell,1148,NA,504,NA,1.0,170516
2017-05-30,0901,water-marine,Ika Upper,Jimmy O'Donnell,148,NA,3,no,Jimmy O'Donnell,1207,1226,505,NA,1.0,170516
2017-05-30,0903,water-marine,Ika Upper,Jimmy O'Donnell,145,NA,4,no,Jimmy O'Donnell,1207,1230,506,NA,1.0,170516
2017-05-30,0904,water-marine,Ika Upper,Jimmy O'Donnell,130,NA,5,no,Jimmy O'Donnell,1207,1226,507,NA,1.0,170516
2017-05-30,0905,water-deionized,Ika Upper,Jimmy O'Donnell,DIH2O1,NA,1,no,Jimmy O'Donnell,1222,1228,523,NA,1.0,170516
2017-05-30,0914,water-marine,Ika Lower,Jimmy O'Donnell,102,NA,1,no,Jimmy O'Donnell,1210,1221,508,very small fly in the sample picked out with clean forceps,1.0,170516
2017-05-30,0915,water-marine,Ika Lower,Jimmy O'Donnell,115,NA,2,no,Jimmy O'Donnell,1210,1226,509,filter fell face-down on clean lab bench,1.0,170516
2017-05-30,0916,water-marine,Ika Lower,Jimmy O'Donnell,131,NA,3,no,Jimmy O'Donnell,1210,1228,510,NA,1.0,170516
2017-05-30,0917,water-marine,Ika Lower,Jimmy O'Donnell,147,NA,4,no,Jimmy O'Donnell,1229,1251,511,NA,1.0,170516
2017-05-30,0918,water-marine,Ika Lower,Jimmy O'Donnell,111,NA,5,no,Jimmy O'Donnell,1229,1251,512,NA,1.0,170516
2017-05-30,0856,water-marine,Cattail,Abi Wells,114,NA,1,no,Jimmy O'Donnell,1126,1141,513,NA,1.0,170516
2017-05-30,0857,water-marine,Cattail,Abi Wells,142,NA,2,no,Jimmy O'Donnell,1126,1142,514,NA,1.0,170516
2017-05-30,0858,water-marine,Cattail,Abi Wells,117,NA,3,no,Jimmy O'Donnell,1126,1142,515,NA,1.0,170516
2017-05-30,0859,water-marine,Cattail,Abi Wells,137,NA,4,no,Jimmy O'Donnell,1127,1144,516,NA,1.0,170516
2017-05-30,0900,water-marine,Cattail,Abi Wells,110,NA,5,no,Jimmy O'Donnell,1127,1144,517,NA,1.0,170516
2017-05-30,0917,water-marine,Grain of Sand,Abi Wells,129,NA,1,no,Jimmy O'Donnell,1127,NA,518,NA,1.0,170516
2017-05-30,0919,water-marine,Grain of Sand,Abi Wells,125,NA,2,no,Jimmy O'Donnell,1144,1200,519,NA,1.0,170516
2017-05-30,0920,water-marine,Grain of Sand,Abi Wells,146,NA,3,no,Jimmy O'Donnell,1144,1202,520,NA,1.0,170516
2017-05-30,0921,water-marine,Grain of Sand,Abi Wells,141,NA,4,no,Jimmy O'Donnell,1144,1200,521,NA,1.0,170516
2017-05-30,0922,water-marine,Grain of Sand,Abi Wells,133,NA,5,no,Jimmy O'Donnell,1148,1204,522,NA,1.0,170516
2017-05-30,0923,water-deionized,Grain of Sand,Abi Wells,DIH2O2,NA,1,no,Jimmy O'Donnell,1227,1233,524,NA,1.0,170516
2017-05-31,0831,water-marine,Wylie Boat Ramp,Jimmy O'Donnell,123,taken near pole on west side of ramp,1,yes,Jimmy O'Donnell,1154,1210,525,NA,1.0,NA
2017-05-31,0832,water-marine,Wylie Boat Ramp,Jimmy O'Donnell,139,taken near pole on west side of ramp,2,yes,Jimmy O'Donnell,1154,1208,526,NA,1.0,NA
2017-05-31,0833,water-marine,Wylie Boat Ramp,Jimmy O'Donnell,118,taken near pole on west side of ramp,3,yes,Jimmy O'Donnell,1154,1212,527,NA,1.0,NA
2017-05-31,0834,water-marine,Wylie Boat Ramp,Jimmy O'Donnell,113,taken near pole on west side of ramp,4,yes,Jimmy O'Donnell,1154,1211,529,NA,1.0,NA
2017-05-31,0835,water-marine,Wylie Boat Ramp,Jimmy O'Donnell,112,taken near pole on west side of ramp,5,yes,Jimmy O'Donnell,1154,1212,528,NA,1.0,NA
2017-05-31,0945,water-deionized,Wylie Boat Ramp,Jimmy O'Donnell,nolabel-clear,NA,1,yes,Jimmy O'Donnell,1239,1244,546,NA,1.0,NA
2017-05-31,0902,water-marine,Freshwater Pond,Jimmy O'Donnell,126,collected near stump near beaver slide exit,1,yes,Jimmy O'Donnell,1216,1307,530,at room temp for 20 min after filtering,1.0,NA
2017-05-31,0903,water-marine,Freshwater Pond,Jimmy O'Donnell,104,collected near stump near beaver slide exit,2,yes,Jimmy O'Donnell,1216,1302,531,NA,1.0,NA
2017-05-31,0904,water-marine,Freshwater Pond,Jimmy O'Donnell,127,collected near stump near beaver slide exit,3,yes,Jimmy O'Donnell,1246,1334,532,NA,1.0,NA
2017-05-31,0905,water-marine,Freshwater Pond,Jimmy O'Donnell,150,collected near stump near beaver slide exit,4,yes,Jimmy O'Donnell,1246,1336,533,NA,1.0,NA
2017-05-31,0906,water-marine,Freshwater Pond,Jimmy O'Donnell,134,collected near stump near beaver slide exit,5,yes,Jimmy O'Donnell,1246,1331,534,NA,1.0,NA
2017-05-31,0907,water-deionized,Freshwater Pond,Jimmy O'Donnell,nolabel-clear,submerged closed bottle at sample site then left open for about one minute,1,yes,Jimmy O'Donnell,1239,1244,545,NA,1.0,NA
2017-05-31,0922,water-marine,Deepwater,Jimmy O'Donnell,107,NA,1,yes,Jimmy O'Donnell,1250,1308,535,at room temp for 20 min after filtering,1.0,NA
2017-05-31,0923,water-marine,Deepwater,Jimmy O'Donnell,128,NA,2,yes,Jimmy O'Donnell,1305,1326,536,NA,1.0,NA
2017-05-31,0924,water-marine,Deepwater,Jimmy O'Donnell,121,NA,3,yes,Jimmy O'Donnell,1310,1325,537,NA,1.0,NA
2017-05-31,0925,water-marine,Deepwater,Jimmy O'Donnell,132,NA,4,yes,Jimmy O'Donnell,1310,1325,538,NA,1.0,NA
2017-05-31,0926,water-marine,Deepwater,Jimmy O'Donnell,149,NA,5,yes,Jimmy O'Donnell,1327,1344,539,NA,1.0,NA
2017-05-31,0914,water-marine,Tom Moore,Correigh Greene,143,NA,1,yes,Jimmy O'Donnell,1154,1211,540,NA,1.0,NA
2017-05-31,0915,water-marine,Tom Moore,Correigh Greene,103,NA,2,yes,Jimmy O'Donnell,1209,1235,541,NA,1.0,NA
2017-05-31,0916,water-marine,Tom Moore,Correigh Greene,144,NA,3,yes,Jimmy O'Donnell,1213,1238,542,NA,1.0,NA
2017-05-31,0917,water-marine,Tom Moore,Correigh Greene,151,NA,4,yes,Jimmy O'Donnell,1213,1242,543,NA,1.0,NA
2017-05-31,0919,water-marine,Tom Moore,Correigh Greene,119,NA,5,yes,Jimmy O'Donnell,1213,1248,544,NA,1.0,NA
2017-06-19,093500,water-marine,Strawberry Point North,Ole Shelton,111,NA,1,no,Ole Shelton,NA,NA,566,NA,1.0,170619
2017-06-19,093530,water-marine,Strawberry Point North,Ole Shelton,121,NA,2,no,Ole Shelton,NA,NA,567,NA,1.0,170619
2017-06-19,0936,water-marine,Strawberry Point North,Ole Shelton,132,NA,3,no,Ole Shelton,NA,NA,547,NA,1.0,170619
2017-06-19,0938,water-marine,Strawberry Point North,Ole Shelton,107,NA,4,no,Ole Shelton,NA,NA,548,NA,1.0,170619
2017-06-19,0939,water-marine,Strawberry Point North,Ole Shelton,149,NA,5,no,Ole Shelton,NA,NA,549,NA,1.0,170619
2017-06-19,0940,water-deionized,Strawberry Point North,Ole Shelton,C101,opened and closed,1,no,Ole Shelton,NA,NA,550,NA,1.0,170619
2017-06-19,105800,water-marine,Brown Point,Ole Shelton,104,NA,1,no,Ole Shelton,NA,NA,551,NA,1.0,170619
2017-06-19,105830,water-marine,Brown Point,Ole Shelton,126,NA,2,no,Ole Shelton,NA,NA,552,NA,1.0,170619
2017-06-19,1055,water-marine,Brown Point,Ole Shelton,128,NA,3,no,Ole Shelton,NA,NA,563,NA,1.0,170619
2017-06-19,1100,water-marine,Brown Point,Ole Shelton,134,NA,4,no,Ole Shelton,NA,NA,554,NA,1.0,170619
2017-06-19,1101,water-marine,Brown Point,Ole Shelton,127,NA,5,no,Ole Shelton,NA,NA,555,NA,1.0,170619
2017-06-19,1215,water-marine,Mariners Bluff,Ole Shelton,138,NA,1,no,Ole Shelton,NA,NA,556,NA,1.0,170619
2017-06-19,1216,water-marine,Mariners Bluff,Ole Shelton,140,NA,2,no,Ole Shelton,NA,NA,557,NA,1.0,170619
2017-06-19,1217,water-marine,Mariners Bluff,Ole Shelton,116,NA,3,no,Ole Shelton,NA,NA,558,NA,1.0,170619
2017-06-19,1218,water-marine,Mariners Bluff,Ole Shelton,101,NA,4,no,Ole Shelton,NA,NA,559,NA,1.0,170619
2017-06-19,1219,water-marine,Mariners Bluff,Ole Shelton,122,NA,5,no,Ole Shelton,NA,NA,560,NA,1.0,170619
2017-06-19,1243,water-marine,Goat Island,Ole Shelton,120,no corresponding survey,1,no,Ole Shelton,NA,NA,561,NA,1.0,170619
2017-06-19,1244,water-marine,Goat Island,Ole Shelton,124,no corresponding survey,2,no,Ole Shelton,NA,NA,562,NA,1.0,170619
