date_extracted,extractor,lab,project,source_label,extraction_label,sample_type,extraction_method,vol_buffer_orig,vol_buffer_remain,vol_PC,sample_destroyed,shaken_incubation,vol_supernatant1,vol_supernatant2,vol_supernatant3,visible_pellet,location_DNA,freezer,shelf,box,notes
2016-10-05,JimmyODonnell,NWFSC_CleanLab,Skagit,018,018,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-05,JimmyODonnell,NWFSC_CleanLab,Skagit,024,024,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-05,JimmyODonnell,NWFSC_CleanLab,Skagit,106,106,environmental,PhenolChloroform,NA,300,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-05,JimmyODonnell,NWFSC_CleanLab,Skagit,127,127,environmental,PhenolChloroform,NA,300,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-05,JimmyODonnell,NWFSC_CleanLab,Skagit,JO-AMCP-MOO-103,AMCP-MOO-103,tissue-gill,PhenolChloroform,NA,0,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-05,JimmyODonnell,NWFSC_CleanLab,Skagit,NA,noDNA-161005,noDNA,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,032,032,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,039,039,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,045,045,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,051,051,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,057,057,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,063,063,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,070,070,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,076,076,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,085,085,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,090,090,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,100,100,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,102,102,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,107,107,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,113,113,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,116,116,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,120,120,environmental-blank,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,126,126,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,136,136,environmental,PhenolChloroform,NA,400,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,JO-AMCP-MOO-102,AMCP-MOO-102,tissue-gill,PhenolChloroform,NA,0,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-06,JimmyODonnell,NWFSC_CleanLab,Skagit,NA,noDNA-161006,noDNA,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,006,006,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,012,012,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,017,017,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,023,023,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,030,030,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,031,031,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,037,037,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,044,044,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,050,050,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,056,056,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,accidentally combined excess of SKA-056 SKA-062 and SKA-069
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,062,062,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,accidentally combined excess of SKA-056 SKA-062 and SKA-069
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,069,069,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,accidentally combined excess of SKA-056 SKA-062 and SKA-069
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,075,075,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,080,080,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,087,087,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,088,088,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,094,094,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,101,101,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,POWI150903,POWI150903-161011,tissue-fin,PhenolChloroform,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-11,JimmyODonnell,NWFSC_CleanLab,Skagit,NA,noDNA-161011,noDNA,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,001,001,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,002,002,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,007,007,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,008,008,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,013,013,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,019,019,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,025,025,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,026,026,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,033,033,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,040,040,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,046,046,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,053,053,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,038,038,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,058,058,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,064,064,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,071,071,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,108,108,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,114,114,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,121,121,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,132,132,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,JO-AMCP-MOO-101,AMCP101-161012,tissue-fin,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-12,JimmyODonnell,NWFSC_CleanLab,Skagit,NA,NODNA-161012,noDNA,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161005,NA
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,014,014,environmental,PhenolChloroform,NA,0,NA,FALSE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,016,016,environmental,PhenolChloroform,NA,0,NA,FALSE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,020,020,environmental,PhenolChloroform,NA,0,NA,FALSE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,022,022,environmental,PhenolChloroform,NA,0,NA,FALSE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,077,077,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,081,081,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,083,083,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,086,086,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,089,089,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,093,093,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,095,095,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,FALSE,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,096,096,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,FALSE,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,099,099,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,FALSE,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,109,109,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,FALSE,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,112,112,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,115,115,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,118,118,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,122,122,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,128,128,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,137,137,environmental,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,POWI-150903,POWI150903-161013,tissue-fin,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,FALSE,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-13,JimmyODonnell,NWFSC_CleanLab,Skagit,NA,NODNA-161013,noDNA,PhenolChloroform,NA,400,NA,TRUE,FALSE,NA,NA,NA,FALSE,NOAA Montlake,FZ02 Snowcone,NA,161014,sat ~10 minutes and respun before adding to isopropanol
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,003,003,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,004,004,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,005,005,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,009,009,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,010,010,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,011,011,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,015,015,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,021,021,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,027,027,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,028,028,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,029,029,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,078,078,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,079,079,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,066,066,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,082,082,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,084,084,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,091,091,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,092,092,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,097,097,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,098,098,environmental,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,AMCPMOO-102-161012,AMCPMOO102-161018,tissue-fin,PhenolChloroform,NA,400,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2016-10-18,JimmyODonnell,NWFSC_CleanLab,Skagit,NA,NODNA-161018,noDNA,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,161014,NA
2017-02-23,JasonDobry,NWFSC_CleanLab,Skagit,103,103,environmental,PhenolChloroform,NA,0,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,,NA
2017-02-23,JasonDobry,NWFSC_CleanLab,Skagit,123,123,environmental,PhenolChloroform,NA,0,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,,NA
2017-02-23,JasonDobry,NWFSC_CleanLab,Skagit,129,129,environmental,PhenolChloroform,NA,0,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,,NA
2017-02-23,JasonDobry,NWFSC_CleanLab,Skagit,164,164,tissue-fin,PhenolChloroform,NA,0,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,,NA
2017-02-23,AbiWells,NWFSC_CleanLab,Skagit,034,034,environmental,PhenolChloroform,NA,0,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,,NA
2017-02-23,AbiWells,NWFSC_CleanLab,Skagit,043,043,environmental,PhenolChloroform,NA,0,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,,NA
2017-02-23,AbiWells,NWFSC_CleanLab,Skagit,049,049,environmental,PhenolChloroform,NA,0,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,,NA
2017-02-23,AbiWells,NWFSC_CleanLab,Skagit,301,301,noDNA,PhenolChloroform,NA,0,NA,FALSE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,,NA
2017-03-28,AbiWells,NWFSC_CleanLab,Skagit,262,262,environmental,PhenolChloroform,NA,0,NA,TRUE,TRUE,NA,NA,NA,NA,NOAA Montlake,FZ02 Snowcone,NA,,NA
