SDS 2.3	Multicomponent	1.0
Well	Time	Temp	Cycle	Step	Repeat	FAM	ROX	BKGND - A1	mse/chan
1	9945	95.0	1	0	36	7698.345	2026.9094	868.0101	138.28145
1	10025	60.1	1	1	36	12487.91	2685.037	380.099	107.04444
1	10043	60.0	1	1	36	12722.676	2741.9873	363.77527	109.87897
1	10060	60.0	1	1	36	12650.26	2736.208	355.33276	102.58372
1	10077	60.0	1	1	36	12586.453	2711.0588	371.5857	109.60956
1	10094	60.0	1	1	36	12508.77	2690.0356	382.0547	114.60172
1	10112	60.0	1	1	36	12605.922	2717.727	354.78723	106.35815
1	10129	60.0	1	1	36	12651.102	2718.7163	351.4037	108.54013
1	10193	95.0	1	0	37	7802.0635	2048.8306	861.0887	145.7768
1	10274	60.1	1	1	37	12651.809	2722.6858	348.48474	119.988174
1	10291	60.0	1	1	37	12744.084	2729.5186	364.8772	115.66806
1	10308	60.0	1	1	37	12639.368	2697.2424	384.39697	114.299576
1	10325	60.0	1	1	37	12670.725	2733.3372	345.36536	120.05556
1	10343	60.0	1	1	37	12671.912	2719.588	368.1571	113.66658
1	10360	60.0	1	1	37	12696.362	2741.4277	351.9663	117.20618
1	10377	60.0	1	1	37	12640.294	2724.107	358.74292	106.39936
1	10440	95.0	1	0	38	7814.5264	2079.9917	830.5932	140.9617
1	10520	60.0	1	1	38	12643.406	2692.6812	382.19067	115.97832
1	10537	60.0	1	1	38	12700.282	2736.5847	347.9071	111.181915
1	10554	60.0	1	1	38	12714.078	2758.3635	329.26526	115.47949
1	10571	60.0	1	1	38	12614.828	2702.0461	358.7047	116.90317
1	10589	60.0	1	1	38	12649.807	2706.823	374.08728	106.668755
1	10606	60.0	1	1	38	12645.355	2689.879	384.0089	111.27435
1	10623	60.0	1	1	38	12663.217	2744.075	338.312	118.39429
1	10686	95.1	1	0	39	7814.918	2047.7001	854.87524	138.57587
1	10766	60.1	1	1	39	12737.259	2724.327	348.5381	114.65802
1	10783	60.0	1	1	39	12638.281	2707.552	358.64478	106.24788
1	10800	60.0	1	1	39	12580.5	2726.8499	330.89624	122.48165
1	10817	60.0	1	1	39	12694.47	2720.8115	364.30103	103.355095
1	10835	60.0	1	1	39	12746.447	2753.6016	340.9463	106.51493
1	10852	60.0	1	1	39	12684.689	2724.2827	364.0055	119.02154
